title,132.86,132.89,11,11
title,132.91,132.98,9,10
title,133.00,133.26,11,12
title,133.28,133.61,13,13
title,133.65,133.79,15,15
title,133.93,134.07,9,10
title,134.12,134.65,12,12
title,134.95,134.98,8,8
title,135.00,135.14,6,7
title,135.23,136.14,13,14
title,136.30,136.88,11,12
title,136.90,138.55,13,13
title,139.18,139.53,15,15
title,139.55,140.95,17,18
title,142.15,142.32,27,27
title,142.43,142.59,15,15
title,142.71,142.85,27,27
title,142.94,144.27,15,16
title,144.71,144.78,10,11
title,144.80,145.12,12,12
title,145.17,145.38,14,13
title,145.50,145.96,12,13
title,146.29,147.49,15,14
title,147.68,147.93,13,13
title,148.14,148.31,15,15
title,148.38,148.58,17,17
title,148.65,149.00,15,16
title,149.21,149.54,17,17
title,149.77,149.79,19,19
title,149.91,149.93,19,19
title,150.09,150.42,21,21
title,150.74,150.86,9,9
title,150.98,151.21,19,20
title,151.25,151.37,21,20
title,151.39,151.70,19,19
title,151.86,152.74,17,18
title,152.83,152.86,13,13
title,152.88,152.95,15,15
title,152.97,153.11,17,17
title,153.16,153.55,15,14
title,153.58,153.81,13,13
title,153.90,153.93,15,15
title,153.95,153.97,27,27
title,153.99,154.09,16,16
title,154.13,154.78,18,18
title,155.11,155.25,16,16
title,155.34,155.83,18,19
title,155.85,155.92,20,20
title,155.99,156.18,18,18
title,156.27,156.53,13,13
title,157.06,157.45,20,20
title,157.85,158.01,13,13
title,158.08,158.15,1,1
title,158.17,158.89,13,12
title,158.92,158.94,11,11
title,158.96,159.82,13,13
title,159.89,160.24,15,14
title,160.26,160.31,26,26
title,160.36,160.40,14,14
title,160.45,161.56,16,15
title,161.98,162.73,13,13
title,162.77,163.26,15,16
title,163.42,163.54,13,13
title,163.61,164.47,15,14
title,164.49,164.91,13,13
title,165.00,165.14,15,16
title,165.19,165.37,18,17
title,165.51,166.14,16,17
title,166.25,166.28,19,19
title,166.35,166.46,20,20
title,166.72,166.74,19,19
title,166.86,167.51,20,20
title,167.79,167.90,15,16
title,167.93,168.09,17,17
title,168.16,168.18,19,19
title,168.30,168.48,19,19
title,168.62,169.02,20,21
title,169.04,169.20,22,21
title,169.23,169.53,20,21
title,169.55,169.62,26,26
title,169.69,169.95,20,19
title,170.11,171.46,18,17
title,172.01,172.71,15,16
title,172.80,173.75,13,13
title,173.87,173.99,10,11
title,174.01,174.36,13,13
title,174.66,175.33,10,11
title,175.36,175.87,12,13
title,175.91,177.19,14,13
title,177.31,177.42,12,12
title,177.49,177.59,14,14
title,177.68,177.89,16,16
title,178.10,178.12,18,18
title,178.14,178.19,16,16
title,178.24,179.00,18,19
title,179.12,179.26,21,21
title,179.40,179.72,18,18
title,180.05,180.12,26,26
title,180.14,180.16,24,24
title,180.23,180.51,20,20
title,180.79,180.88,20,20
title,180.98,181.28,22,21
title,181.35,181.42,20,21
title,181.44,182.69,22,23
title,183.11,183.32,19,19
title,183.34,183.37,21,21
title,183.39,183.46,19,20
title,183.48,183.55,21,22
title,183.58,183.69,23,22
title,183.76,183.88,25,24
title,183.90,184.34,23,23
title,184.41,184.53,19,20
title,184.55,184.99,21,22
title,185.20,185.23,19,19
title,185.30,185.39,19,19
title,185.43,185.62,21,20
title,185.76,185.85,17,17
title,186.27,186.71,20,21
title,186.78,186.85,22,21
title,186.87,187.90,20,20
title,187.94,188.34,22,21
title,188.36,188.52,20,20
title,188.64,189.29,18,19
title,189.47,189.61,20,21
title,189.75,190.06,20,21
title,190.12,190.61,17,16
title,191.01,191.17,13,13
title,191.33,191.38,15,15
title,191.43,192.84,13,12
title,192.86,192.98,11,11
title,193.10,193.96,13,14
title,194.03,194.21,15,15
title,194.35,194.47,20,21
title,194.49,194.70,22,21
title,194.72,195.05,20,21
title,195.14,195.42,25,25
title,195.70,195.86,19,19
title,195.93,196.12,21,20
title,196.21,196.63,23,24
title,196.72,197.18,25,24
title,197.28,197.97,23,24
title,198.07,198.28,20,20
title,198.39,198.53,16,16
title,198.62,198.72,18,18
title,198.86,199.60,19,20
title,199.88,200.36,22,23
title,200.39,200.46,24,23
title,200.48,201.99,22,22
title,202.01,202.15,20,20
title,202.34,203.08,22,23
title,203.13,203.59,24,23
title,204.15,204.34,13,13
title,204.38,204.96,15,16
title,205.17,205.38,17,17
title,205.50,205.64,15,16
title,205.73,206.15,17,17
title,206.56,208.00,13,13
title,208.14,208.49,10,11
title,208.61,210.12,8,9
title,210.14,210.35,10,11
title,210.37,210.65,12,12
title,210.70,211.23,14,13
title,211.44,211.72,12,13
title,211.77,212.74,15,14
title,212.83,213.09,17,17
title,213.16,213.21,16,16
title,213.90,214.48,18,18
title,214.60,214.95,16,15
title,214.97,215.53,13,14
title,215.81,215.83,21,21
title,216.04,217.20,20,21
title,217.29,217.32,17,17
title,217.34,218.08,21,21
title,218.22,218.34,19,20
title,218.41,218.76,21,21
title,218.87,219.08,24,23
title,219.15,219.87,22,23
title,219.89,220.26,24,23
title,220.31,220.78,28,28
title,221.24,221.70,14,14
title,221.84,222.17,17,17
title,222.31,222.33,12,12
title,222.35,222.47,15,16
title,222.49,222.87,17,16
title,223.10,223.19,14,14
title,223.28,223.40,17,16
title,223.42,223.70,14,14
title,223.89,224.10,16,17
title,224.17,224.30,18,18
title,224.44,224.54,15,15
title,224.63,225.09,18,18
title,225.14,225.16,21,21
title,225.19,225.21,19,19
title,225.88,226.56,22,22
title,226.91,227.14,18,18
title,227.28,227.95,20,21
title,227.97,228.25,23,23
title,228.30,229.30,25,24
title,229.37,229.72,25,24
title,229.74,230.11,23,22
title,230.34,231.15,21,21
title,231.18,231.27,23,23
title,231.36,231.48,19,20
title,231.50,231.64,21,21
title,231.78,231.92,19,19
title,232.06,232.66,15,15
title,232.80,232.83,10,10
title,232.85,233.45,12,13
title,233.87,235.19,14,14
title,235.31,235.54,16,17
title,235.68,236.15,18,18
title,236.52,236.59,19,19
title,236.75,236.77,21,21
title,236.84,237.40,21,21
title,237.73,237.96,19,20
title,238.10,238.49,21,21
title,238.84,239.07,22,22
title,239.21,239.84,20,21
title,239.91,240.09,23,24
title,240.19,241.65,21,21
title,241.77,241.98,23,22
title,242.00,242.30,21,22
title,242.32,242.44,23,24
title,242.46,244.48,25,24
title,244.51,248.11,23,23
title,249.43,249.94,13,13
title,250.36,250.50,9,9
title,250.64,250.87,11,11
title,251.05,251.54,9,10
title,251.61,252.31,11,10
title,252.49,253.96,7,8
title,253.98,254.77,9,9
