title,167.14,167.42,20,21
title,167.51,167.53,18,18
title,167.56,167.88,21,21
title,167.97,169.09,18,18
title,169.55,170.34,11,11
title,170.57,170.81,19,18
title,170.90,171.01,16,16
title,171.32,172.11,20,21
title,172.43,172.69,10,11
title,172.85,173.31,12,12
title,173.78,176.66,19,19
title,177.03,177.56,16,16
title,177.82,178.33,18,19
title,178.61,179.82,7,8
title,180.09,180.16,16,16
title,180.23,180.51,18,18
title,180.65,180.70,16,16
title,180.74,182.00,18,18
title,182.56,182.97,14,14
title,183.39,183.53,11,11
title,183.67,185.55,13,14
title,185.76,186.06,15,15
title,186.36,186.50,13,13
title,186.55,186.80,15,15
title,187.06,187.64,13,13
title,188.36,188.78,13,13
title,189.20,189.50,11,11
title,189.71,190.57,25,25
title,191.43,192.17,12,13
title,192.26,193.89,20,20
title,195.28,195.37,11,11
title,195.47,195.67,16,16
title,195.84,196.07,19,19
title,196.53,197.46,20,20
title,198.07,198.76,11,11
title,199.13,199.25,19,19
title,199.37,199.55,17,18
title,199.60,200.23,20,21
title,200.53,202.08,20,21
title,202.85,203.99,18,18
title,204.06,204.73,20,21
title,204.94,205.40,18,18
title,205.50,205.80,20,20
title,205.91,206.87,17,17
title,207.82,208.35,14,15
title,208.79,208.93,11,11
title,209.03,209.89,14,14
title,210.74,211.21,16,15
title,211.30,211.74,13,13
title,211.81,211.93,15,15
title,212.00,212.11,13,13
title,212.37,212.93,12,11
title,213.07,213.28,17,18
title,213.39,213.97,14,14
title,214.55,214.74,18,18
title,214.92,217.55,20,21
title,217.62,219.03,22,21
title,219.10,219.45,20,20
title,219.80,219.92,23,23
title,220.03,222.56,20,20
title,223.33,224.35,16,16
title,224.40,224.75,18,18
title,226.02,226.12,13,13
title,226.21,227.81,15,15
title,228.39,228.62,21,20
title,228.72,230.23,19,18
title,230.43,230.60,17,17
title,230.76,230.78,8,8
title,230.81,232.43,21,21
title,232.80,232.83,14,14
title,232.85,233.38,16,17
title,233.73,234.01,18,18
title,234.06,235.15,20,20
title,236.52,236.70,16,16
title,236.84,237.28,18,19
title,237.49,237.77,21,20
title,238.33,238.72,20,21
title,239.12,239.93,20,19
title,240.19,242.02,17,18
title,242.23,242.25,19,19
title,242.28,242.81,21,21
title,243.21,243.65,19,20
title,243.81,244.09,17,18
title,244.13,244.65,19,18
title,244.83,245.53,16,17
title,245.81,245.85,14,14
title,245.90,246.41,16,15
title,246.64,246.97,11,11
title,247.29,247.73,14,13
title,248.08,249.59,12,13
title,249.80,250.01,15,15
title,250.22,250.78,13,13
title,251.29,251.50,11,11
title,251.75,252.03,12,13
title,252.22,252.52,14,14
title,252.82,253.00,23,23
title,253.10,253.24,21,21
title,253.33,254.19,23,23
title,254.49,255.14,21,21
title,255.42,255.58,12,12
title,255.74,256.21,21,21
title,256.39,256.46,18,18
title,256.53,256.91,20,19
title,257.09,257.53,18,18
title,257.97,258.48,12,12
title,259.41,259.76,19,20
title,259.83,261.43,21,20
title,262.57,263.85,19,20
title,263.92,264.20,21,21
title,264.43,265.17,19,18
title,265.45,266.94,17,18
title,267.49,268.00,21,20
title,268.14,268.77,18,19
title,269.03,271.70,16,15
title,271.86,272.02,11,11
title,272.09,273.55,13,13
title,273.76,273.97,24,24
title,274.18,274.51,15,15
title,274.97,275.64,15,16
title,276.22,277.48,18,19
title,278.31,280.43,21,21
title,280.64,280.66,21,21
title,281.38,281.59,23,23
title,281.70,281.96,19,20
title,281.98,282.17,21,21
title,283.14,283.91,20,20
title,284.40,285.54,20,20
title,286.44,286.81,16,16
title,287.18,287.32,28,28
title,287.46,290.60,16,17
title,290.85,295.33,20,20
title,299.35,300.12,15,15
title,300.23,303.37,13,14
title,304.13,306.02,25,24
title,306.64,307.69,27,28
