title,194.95,195.07,28,28
title,195.14,195.44,28,28
title,195.79,195.86,26,26
title,195.88,196.14,28,27
title,196.21,196.23,25,25
title,196.26,196.30,23,23
title,196.35,196.51,25,25
title,196.53,196.84,28,28
title,197.14,197.25,20,21
title,197.28,199.02,22,23
title,199.09,199.18,25,25
title,199.23,199.51,27,27
title,199.78,199.81,24,24
title,199.83,202.29,26,26
title,202.90,203.34,28,28
title,203.41,203.48,24,25
title,203.50,204.17,26,26
title,204.24,204.29,28,28
title,204.34,204.38,23,23
title,204.43,204.66,25,25
title,204.75,204.85,23,23
title,204.94,205.10,25,25
title,206.61,206.77,22,23
title,206.80,207.21,24,25
title,207.26,207.35,26,26
title,207.45,207.75,24,23
title,208.05,208.65,23,22
title,208.75,208.79,27,27
title,208.84,209.35,22,23
title,209.40,210.07,25,25
title,210.19,210.33,23,24
title,210.37,210.63,25,25
title,210.74,211.00,25,25
title,211.35,211.39,25,25
title,211.67,213.16,25,25
title,216.27,216.29,23,23
title,216.32,216.53,19,20
title,216.55,216.76,21,21
title,216.87,216.90,23,23
title,216.92,217.18,21,22
title,217.29,217.97,23,24
title,217.99,218.57,25,25
title,219.06,219.20,23,23
title,219.29,219.36,26,26
title,219.43,219.48,24,24
title,219.52,220.22,26,25
title,220.82,221.24,22,23
title,221.33,222.35,24,23
title,222.49,222.61,26,26
title,222.73,222.80,23,23
title,222.87,222.89,25,25
title,223.05,223.52,26,26
title,223.61,223.65,4,4
title,223.70,224.28,25,25
title,224.54,224.82,21,22
title,225.00,225.07,21,21
title,225.09,226.51,23,23
title,226.77,228.41,25,26
title,228.53,229.30,27,27
title,229.37,229.44,24,25
title,229.46,230.16,26,25
title,230.48,230.64,25,25
title,230.81,231.69,22,23
title,231.74,232.22,25,25
title,232.29,233.24,27,26
title,233.41,233.76,25,26
title,233.96,234.57,26,26
title,235.08,235.33,23,24
title,235.40,235.43,26,26
title,235.64,235.89,25,26
title,235.96,236.38,27,26
title,236.52,236.73,24,25
title,236.75,236.87,26,26
title,236.98,237.35,23,23
title,237.63,237.87,23,23
title,238.10,238.63,20,21
title,238.75,238.86,25,26
title,238.89,242.30,27,28
title,242.42,242.49,28,28
title,242.60,242.74,28,28
title,243.25,243.30,28,28
title,245.48,245.85,18,18
title,245.99,246.06,23,23
title,246.09,247.39,25,25
title,247.76,248.04,22,22
title,248.22,248.87,24,24
title,249.38,249.78,22,23
title,249.80,250.50,24,25
title,250.64,250.87,27,27
title,251.10,251.31,24,25
title,251.33,251.50,26,26
title,251.66,252.70,23,23
title,253.70,253.96,20,21
title,253.98,255.00,22,22
